"xPYMid","FKxPYMxPJGprojectionGroup","FKxPYMzMNTmonth","FKxPYMeENTbuilder","xPYMyear","Rep_YearID","Prior_Year_ID","xPYMdirtStartMan","xPYMdirtStartCalc","xPYMdirtStart","xPYMlotStartMan","xPYMlotStartCalc","xPYMlotStart","xPYMinvStart","xPYMsalesGoalLock","xPYMsalesGoal","xPYMsalesPlanLock","xPYMsalesPlan","xPYMsalesAct","xPYMsalesSupp","xPYMlotsDevPlanLock","xPYMlotsDevPlan","xPYMlotsDevAct","xPYMlotsDevSupp","xPYMdirtEndMan","xPYMdirtEndCal","xPYMdirtEnd","Expr1027","xPYMlotsEndCal","xPYMlotsEndMan","xPYMlotsEnd","xPYMlotsEndCalcSpec","xPYMlotsEndCalcAvail","xPYMinvEnd","xPYMclosingsGoalLock","xPYMclosingsGoal","xPYMclosingsPlanLock","xPYMclosingsPlan","xPYMclosingsAct","xPYMdigPlanLock","xPYMdigPlan","xPYMdigAct","xPYMtdownPlanLock","xPYMtdownPlan","xPYMtdownAct","xPYMtdownReqCP","xPYMstartsPlanLock","xPYMstartsPlan","xPYMstartsAct","xPYMlotRevA","xPYMhomeRevA","xPYMinvEndINT","xPYMinvEndEXT"
37909,127,6,189,2033,"127-189-2033-06","127-189-2033-05",,120,120,,9,9,129,,,,2,,,,,,,,120.00,120.00,,7.00,,"7",0,7,127.00,,,,,,,,,,,,,,,,,,0.00,127.00
37913,127,7,189,2033,"127-189-2033-07","127-189-2033-06",,120,120,,7,7,127,,,,2,,,,,,,,120.00,120.00,,5.00,,"5",0,5,125.00,,,,,,,,,,,,,,,,,,0.00,125.00
37920,127,8,189,2033,"127-189-2033-08","127-189-2033-07",,120,120,,5,5,125,,,,1,,,,,,,,120.00,120.00,,4.00,,"4",0,4,124.00,,,,,,,,,,,,,,,,,,0.00,124.00
37912,127,9,189,2033,"127-189-2033-09","127-189-2033-08",,120,120,,4,4,124,,,,1,,,,,,,,120.00,120.00,,3.00,,"3",0,3,123.00,,,,,,,,,,,,,,,,,,0.00,123.00
37911,127,10,189,2033,"127-189-2033-10","127-189-2033-09",,120,120,,3,3,123,,,,1,,,,20,,,,100.00,100.00,,22.00,,"22",0,22,122.00,,,,,,,,,,,,,,,,,,0.00,122.00
37910,127,11,189,2033,"127-189-2033-11","127-189-2033-10",,100,100,,22,22,122,,,,1,,,,,,,,100.00,100.00,,21.00,,"21",0,21,121.00,,,,,,,,,,,,,,,,,,0.00,121.00
37914,127,12,189,2033,"127-189-2033-12","127-189-2033-11",,100,100,,21,21,121,,,,1,,,,,,,,100.00,100.00,,20.00,,"20",0,20,120.00,,,,,,,,,,,,,,,,,,0.00,120.00
37931,127,1,189,2034,"127-189-2034-01","127-189-2033-12",,100,100,,20,20,120,,,,1,,,,,,,,100.00,100.00,,19.00,,"19",0,19,119.00,,,,,,,,,,,,,,,,,,0.00,119.00
37930,127,2,189,2034,"127-189-2034-02","127-189-2034-01",,100,100,,19,19,119,,,,2,,,,,,,,100.00,100.00,,17.00,,"17",0,17,117.00,,,,,,,,,,,,,,,,,,0.00,117.00
37929,127,3,189,2034,"127-189-2034-03","127-189-2034-02",,100,100,,17,17,117,,,,2,,,,,,,,100.00,100.00,,15.00,,"15",0,15,115.00,,,,,,,,,,,,,,,,,,0.00,115.00
37928,127,4,189,2034,"127-189-2034-04","127-189-2034-03",,100,100,,15,15,115,,,,3,,,,,,,,100.00,100.00,,12.00,,"12",0,12,112.00,,,,,,,,,,,,,,,,,,0.00,112.00
37927,127,5,189,2034,"127-189-2034-05","127-189-2034-04",,100,100,,12,12,112,,,,3,,,,,,,,100.00,100.00,,9.00,,"9",0,9,109.00,,,,,,,,,,,,,,,,,,0.00,109.00
37921,127,6,189,2034,"127-189-2034-06","127-189-2034-05",,100,100,,9,9,109,,,,2,,,,,,,,100.00,100.00,,7.00,,"7",0,7,107.00,,,,,,,,,,,,,,,,,,0.00,107.00
37925,127,7,189,2034,"127-189-2034-07","127-189-2034-06",,100,100,,7,7,107,,,,2,,,,,,,,100.00,100.00,,5.00,,"5",0,5,105.00,,,,,,,,,,,,,,,,,,0.00,105.00
37932,127,8,189,2034,"127-189-2034-08","127-189-2034-07",,100,100,,5,5,105,,,,1,,,,,,,,100.00,100.00,,4.00,,"4",0,4,104.00,,,,,,,,,,,,,,,,,,0.00,104.00
37924,127,9,189,2034,"127-189-2034-09","127-189-2034-08",,100,100,,4,4,104,,,,1,,,,,,,,100.00,100.00,,3.00,,"3",0,3,103.00,,,,,,,,,,,,,,,,,,0.00,103.00
37923,127,10,189,2034,"127-189-2034-10","127-189-2034-09",,100,100,,3,3,103,,,,1,,,,20,,,,80.00,80.00,,22.00,,"22",0,22,102.00,,,,,,,,,,,,,,,,,,0.00,102.00
37922,127,11,189,2034,"127-189-2034-11","127-189-2034-10",,80,80,,22,22,102,,,,1,,,,,,,,80.00,80.00,,21.00,,"21",0,21,101.00,,,,,,,,,,,,,,,,,,0.00,101.00
37926,127,12,189,2034,"127-189-2034-12","127-189-2034-11",,80,80,,21,21,101,,,,1,,,,,,,,80.00,80.00,,20.00,,"20",0,20,100.00,,,,,,,,,,,,,,,,,,0.00,100.00
37943,127,1,189,2035,"127-189-2035-01","127-189-2034-12",,80,80,,20,20,100,,,,1,,,,,,,,80.00,80.00,,19.00,,"19",0,19,99.00,,,,,,,,,,,,,,,,,,0.00,99.00
37942,127,2,189,2035,"127-189-2035-02","127-189-2035-01",,80,80,,19,19,99,,,,2,,,,,,,,80.00,80.00,,17.00,,"17",0,17,97.00,,,,,,,,,,,,,,,,,,0.00,97.00
37941,127,3,189,2035,"127-189-2035-03","127-189-2035-02",,80,80,,17,17,97,,,,2,,,,,,,,80.00,80.00,,15.00,,"15",0,15,95.00,,,,,,,,,,,,,,,,,,0.00,95.00
37940,127,4,189,2035,"127-189-2035-04","127-189-2035-03",,80,80,,15,15,95,,,,3,,,,,,,,80.00,80.00,,12.00,,"12",0,12,92.00,,,,,,,,,,,,,,,,,,0.00,92.00
37939,127,5,189,2035,"127-189-2035-05","127-189-2035-04",,80,80,,12,12,92,,,,3,,,,,,,,80.00,80.00,,9.00,,"9",0,9,89.00,,,,,,,,,,,,,,,,,,0.00,89.00
37933,127,6,189,2035,"127-189-2035-06","127-189-2035-05",,80,80,,9,9,89,,,,2,,,,,,,,80.00,80.00,,7.00,,"7",0,7,87.00,,,,,,,,,,,,,,,,,,0.00,87.00
37937,127,7,189,2035,"127-189-2035-07","127-189-2035-06",,80,80,,7,7,87,,,,2,,,,,,,,80.00,80.00,,5.00,,"5",0,5,85.00,,,,,,,,,,,,,,,,,,0.00,85.00
37944,127,8,189,2035,"127-189-2035-08","127-189-2035-07",,80,80,,5,5,85,,,,1,,,,,,,,80.00,80.00,,4.00,,"4",0,4,84.00,,,,,,,,,,,,,,,,,,0.00,84.00
37936,127,9,189,2035,"127-189-2035-09","127-189-2035-08",,80,80,,4,4,84,,,,1,,,,,,,,80.00,80.00,,3.00,,"3",0,3,83.00,,,,,,,,,,,,,,,,,,0.00,83.00
37935,127,10,189,2035,"127-189-2035-10","127-189-2035-09",,80,80,,3,3,83,,,,1,,,,20,,,,60.00,60.00,,22.00,,"22",0,22,82.00,,,,,,,,,,,,,,,,,,0.00,82.00
37934,127,11,189,2035,"127-189-2035-11","127-189-2035-10",,60,60,,22,22,82,,,,1,,,,,,,,60.00,60.00,,21.00,,"21",0,21,81.00,,,,,,,,,,,,,,,,,,0.00,81.00
37938,127,12,189,2035,"127-189-2035-12","127-189-2035-11",,60,60,,21,21,81,,,,1,,,,,,,,60.00,60.00,,20.00,,"20",0,20,80.00,,,,,,,,,,,,,,,,,,0.00,80.00
37955,127,1,189,2036,"127-189-2036-01","127-189-2035-12",,60,60,,20,20,80,,,,1,,,,,,,,60.00,60.00,,19.00,,"19",0,19,79.00,,,,,,,,,,,,,,,,,,0.00,79.00
37954,127,2,189,2036,"127-189-2036-02","127-189-2036-01",,60,60,,19,19,79,,,,2,,,,,,,,60.00,60.00,,17.00,,"17",0,17,77.00,,,,,,,,,,,,,,,,,,0.00,77.00
37953,127,3,189,2036,"127-189-2036-03","127-189-2036-02",,60,60,,17,17,77,,,,2,,,,,,,,60.00,60.00,,15.00,,"15",0,15,75.00,,,,,,,,,,,,,,,,,,0.00,75.00
37952,127,4,189,2036,"127-189-2036-04","127-189-2036-03",,60,60,,15,15,75,,,,3,,,,,,,,60.00,60.00,,12.00,,"12",0,12,72.00,,,,,,,,,,,,,,,,,,0.00,72.00
37951,127,5,189,2036,"127-189-2036-05","127-189-2036-04",,60,60,,12,12,72,,,,3,,,,,,,,60.00,60.00,,9.00,,"9",0,9,69.00,,,,,,,,,,,,,,,,,,0.00,69.00
37945,127,6,189,2036,"127-189-2036-06","127-189-2036-05",,60,60,,9,9,69,,,,2,,,,,,,,60.00,60.00,,7.00,,"7",0,7,67.00,,,,,,,,,,,,,,,,,,0.00,67.00
37949,127,7,189,2036,"127-189-2036-07","127-189-2036-06",,60,60,,7,7,67,,,,2,,,,,,,,60.00,60.00,,5.00,,"5",0,5,65.00,,,,,,,,,,,,,,,,,,0.00,65.00
37956,127,8,189,2036,"127-189-2036-08","127-189-2036-07",,60,60,,5,5,65,,,,1,,,,,,,,60.00,60.00,,4.00,,"4",0,4,64.00,,,,,,,,,,,,,,,,,,0.00,64.00
37948,127,9,189,2036,"127-189-2036-09","127-189-2036-08",,60,60,,4,4,64,,,,1,,,,,,,,60.00,60.00,,3.00,,"3",0,3,63.00,,,,,,,,,,,,,,,,,,0.00,63.00
37947,127,10,189,2036,"127-189-2036-10","127-189-2036-09",,60,60,,3,3,63,,,,1,,,,20,,,,40.00,40.00,,22.00,,"22",0,22,62.00,,,,,,,,,,,,,,,,,,0.00,62.00
37946,127,11,189,2036,"127-189-2036-11","127-189-2036-10",,40,40,,22,22,62,,,,1,,,,,,,,40.00,40.00,,21.00,,"21",0,21,61.00,,,,,,,,,,,,,,,,,,0.00,61.00
37950,127,12,189,2036,"127-189-2036-12","127-189-2036-11",,40,40,,21,21,61,,,,1,,,,,,,,40.00,40.00,,20.00,,"20",0,20,60.00,,,,,,,,,,,,,,,,,,0.00,60.00
37967,127,1,189,2037,"127-189-2037-01","127-189-2036-12",,40,40,,20,20,60,,,,1,,,,,,,,40.00,40.00,,19.00,,"19",0,19,59.00,,,,,,,,,,,,,,,,,,0.00,59.00
37966,127,2,189,2037,"127-189-2037-02","127-189-2037-01",,40,40,,19,19,59,,,,2,,,,,,,,40.00,40.00,,17.00,,"17",0,17,57.00,,,,,,,,,,,,,,,,,,0.00,57.00
37965,127,3,189,2037,"127-189-2037-03","127-189-2037-02",,40,40,,17,17,57,,,,2,,,,,,,,40.00,40.00,,15.00,,"15",0,15,55.00,,,,,,,,,,,,,,,,,,0.00,55.00
37964,127,4,189,2037,"127-189-2037-04","127-189-2037-03",,40,40,,15,15,55,,,,3,,,,,,,,40.00,40.00,,12.00,,"12",0,12,52.00,,,,,,,,,,,,,,,,,,0.00,52.00
37963,127,5,189,2037,"127-189-2037-05","127-189-2037-04",,40,40,,12,12,52,,,,3,,,,,,,,40.00,40.00,,9.00,,"9",0,9,49.00,,,,,,,,,,,,,,,,,,0.00,49.00
37957,127,6,189,2037,"127-189-2037-06","127-189-2037-05",,40,40,,9,9,49,,,,2,,,,,,,,40.00,40.00,,7.00,,"7",0,7,47.00,,,,,,,,,,,,,,,,,,0.00,47.00
37961,127,7,189,2037,"127-189-2037-07","127-189-2037-06",,40,40,,7,7,47,,,,2,,,,,,,,40.00,40.00,,5.00,,"5",0,5,45.00,,,,,,,,,,,,,,,,,,0.00,45.00
37968,127,8,189,2037,"127-189-2037-08","127-189-2037-07",,40,40,,5,5,45,,,,1,,,,,,,,40.00,40.00,,4.00,,"4",0,4,44.00,,,,,,,,,,,,,,,,,,0.00,44.00
37960,127,9,189,2037,"127-189-2037-09","127-189-2037-08",,40,40,,4,4,44,,,,1,,,,,,,,40.00,40.00,,3.00,,"3",0,3,43.00,,,,,,,,,,,,,,,,,,0.00,43.00
37959,127,10,189,2037,"127-189-2037-10","127-189-2037-09",,40,40,,3,3,43,,,,1,,,,20,,,,20.00,20.00,,22.00,,"22",0,22,42.00,,,,,,,,,,,,,,,,,,0.00,42.00
37958,127,11,189,2037,"127-189-2037-11","127-189-2037-10",,20,20,,22,22,42,,,,1,,,,,,,,20.00,20.00,,21.00,,"21",0,21,41.00,,,,,,,,,,,,,,,,,,0.00,41.00
37962,127,12,189,2037,"127-189-2037-12","127-189-2037-11",,20,20,,21,21,41,,,,1,,,,,,,,20.00,20.00,,20.00,,"20",0,20,40.00,,,,,,,,,,,,,,,,,,0.00,40.00
37979,127,1,189,2038,"127-189-2038-01","127-189-2037-12",,20,20,,20,20,40,,,,1,,,,,,,,20.00,20.00,,19.00,,"19",0,19,39.00,,,,,,,,,,,,,,,,,,0.00,39.00
37978,127,2,189,2038,"127-189-2038-02","127-189-2038-01",,20,20,,19,19,39,,,,2,,,,,,,,20.00,20.00,,17.00,,"17",0,17,37.00,,,,,,,,,,,,,,,,,,0.00,37.00
37977,127,3,189,2038,"127-189-2038-03","127-189-2038-02",,20,20,,17,17,37,,,,2,,,,,,,,20.00,20.00,,15.00,,"15",0,15,35.00,,,,,,,,,,,,,,,,,,0.00,35.00
37976,127,4,189,2038,"127-189-2038-04","127-189-2038-03",,20,20,,15,15,35,,,,3,,,,,,,,20.00,20.00,,12.00,,"12",0,12,32.00,,,,,,,,,,,,,,,,,,0.00,32.00
37975,127,5,189,2038,"127-189-2038-05","127-189-2038-04",,20,20,,12,12,32,,,,3,,,,,,,,20.00,20.00,,9.00,,"9",0,9,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
37969,127,6,189,2038,"127-189-2038-06","127-189-2038-05",,20,20,,9,9,29,,,,2,,,,,,,,20.00,20.00,,7.00,,"7",0,7,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
37973,127,7,189,2038,"127-189-2038-07","127-189-2038-06",,20,20,,7,7,27,,,,2,,,,,,,,20.00,20.00,,5.00,,"5",0,5,25.00,,,,,,,,,,,,,,,,,,0.00,25.00
37980,127,8,189,2038,"127-189-2038-08","127-189-2038-07",,20,20,,5,5,25,,,,1,,,,,,,,20.00,20.00,,4.00,,"4",0,4,24.00,,,,,,,,,,,,,,,,,,0.00,24.00
37972,127,9,189,2038,"127-189-2038-09","127-189-2038-08",,20,20,,4,4,24,,,,1,,,,,,,,20.00,20.00,,3.00,,"3",0,3,23.00,,,,,,,,,,,,,,,,,,0.00,23.00
37971,127,10,189,2038,"127-189-2038-10","127-189-2038-09",,20,20,,3,3,23,,,,1,,,,20,,,,0.00,0.00,,22.00,,"22",0,22,22.00,,,,,,,,,,,,,,,,,,0.00,22.00
37970,127,11,189,2038,"127-189-2038-11","127-189-2038-10",,0,0,,22,22,22,,,,1,,,,,,,,0.00,0.00,,21.00,,"21",0,21,21.00,,,,,,,,,,,,,,,,,,0.00,21.00
37974,127,12,189,2038,"127-189-2038-12","127-189-2038-11",,0,0,,21,21,21,,,,1,,,,,,,,0.00,0.00,,20.00,,"20",0,20,20.00,,,,,,,,,,,,,,,,,,0.00,20.00
38003,127,1,189,2039,"127-189-2039-01","127-189-2038-12",,0,0,,20,20,20,,,,1,,,,,,,,0.00,0.00,,19.00,,"19",0,19,19.00,,,,,,,,,,,,,,,,,,0.00,19.00
38002,127,2,189,2039,"127-189-2039-02","127-189-2039-01",,0,0,,19,19,19,,,,2,,,,,,,,0.00,0.00,,17.00,,"17",0,17,17.00,,,,,,,,,,,,,,,,,,0.00,17.00
38001,127,3,189,2039,"127-189-2039-03","127-189-2039-02",,0,0,,17,17,17,,,,2,,,,,,,,0.00,0.00,,15.00,,"15",0,15,15.00,,,,,,,,,,,,,,,,,,0.00,15.00
38000,127,4,189,2039,"127-189-2039-04","127-189-2039-03",,0,0,,15,15,15,,,,3,,,,,,,,0.00,0.00,,12.00,,"12",0,12,12.00,,,,,,,,,,,,,,,,,,0.00,12.00
37999,127,5,189,2039,"127-189-2039-05","127-189-2039-04",,0,0,,12,12,12,,,,3,,,,,,,,0.00,0.00,,9.00,,"9",0,9,9.00,,,,,,,,,,,,,,,,,,0.00,9.00
37993,127,6,189,2039,"127-189-2039-06","127-189-2039-05",,0,0,,9,9,9,,,,2,,,,,,,,0.00,0.00,,7.00,,"7",0,7,7.00,,,,,,,,,,,,,,,,,,0.00,7.00
37997,127,7,189,2039,"127-189-2039-07","127-189-2039-06",,0,0,,7,7,7,,,,2,,,,,,,,0.00,0.00,,5.00,,"5",0,5,5.00,,,,,,,,,,,,,,,,,,0.00,5.00
38004,127,8,189,2039,"127-189-2039-08","127-189-2039-07",,0,0,,5,5,5,,,,1,,,,,,,,0.00,0.00,,4.00,,"4",0,4,4.00,,,,,,,,,,,,,,,,,,0.00,4.00
37996,127,9,189,2039,"127-189-2039-09","127-189-2039-08",,0,0,,4,4,4,,,,1,,,,,,,,0.00,0.00,,3.00,,"3",0,3,3.00,,,,,,,,,,,,,,,,,,0.00,3.00
37995,127,10,189,2039,"127-189-2039-10","127-189-2039-09",,0,0,,3,3,3,,,,1,,,,,,,,0.00,0.00,,2.00,,"2",0,2,2.00,,,,,,,,,,,,,,,,,,0.00,2.00
37994,127,11,189,2039,"127-189-2039-11","127-189-2039-10",,0,0,,2,2,2,,,,1,,,,,,,,0.00,0.00,,1.00,,"1",0,1,1.00,,,,,,,,,,,,,,,,,,0.00,1.00
37998,127,12,189,2039,"127-189-2039-12","127-189-2039-11",,0,0,,1,1,1,,,,1,,,,,,,,0.00,0.00,,0.00,,"0",0,0,0.00,,,,,,,,,,,,,,,,,,0.00,0.00
39482,128,1,189,2024,"128-189-2024-01","128-189-2023-12",29,,29,,,0,29,,,,,,,,,,,,29.00,29.00,,0.00,,"0",0,0,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39483,128,2,189,2024,"128-189-2024-02","128-189-2024-01",,29,29,,0,0,29,,,,,,,,,,,,29.00,29.00,,0.00,,"0",0,0,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39484,128,3,189,2024,"128-189-2024-03","128-189-2024-02",,29,29,,0,0,29,,,,,,,,,,,,29.00,29.00,,0.00,,"0",0,0,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39485,128,4,189,2024,"128-189-2024-04","128-189-2024-03",,29,29,,0,0,29,,,,,,,,,,,,29.00,29.00,,0.00,,"0",0,0,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39486,128,5,189,2024,"128-189-2024-05","128-189-2024-04",,29,29,,0,0,29,,,,,,,,,,,,29.00,29.00,,0.00,,"0",0,0,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39487,128,6,189,2024,"128-189-2024-06","128-189-2024-05",,29,29,,0,0,29,,,,,,,,,,,,29.00,29.00,,0.00,,"0",0,0,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39488,128,7,189,2024,"128-189-2024-07","128-189-2024-06",,29,29,,0,0,29,,,,,,,,,,,,29.00,29.00,,0.00,,"0",0,0,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39489,128,8,189,2024,"128-189-2024-08","128-189-2024-07",,29,29,,0,0,29,,,,,,,,,,,,29.00,29.00,,0.00,,"0",0,0,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39490,128,9,189,2024,"128-189-2024-09","128-189-2024-08",,29,29,,0,0,29,,,,,,,,,,,,29.00,29.00,,0.00,,"0",0,0,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39491,128,10,189,2024,"128-189-2024-10","128-189-2024-09",,29,29,,0,0,29,,,,,,,,,,,,29.00,29.00,,0.00,,"0",0,0,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39492,128,11,189,2024,"128-189-2024-11","128-189-2024-10",,29,29,,0,0,29,,,,,,,,29,,,,0.00,0.00,,29.00,,"29",0,29,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39493,128,12,189,2024,"128-189-2024-12","128-189-2024-11",,0,0,,29,29,29,,,,,,,,,,,,0.00,0.00,,29.00,,"29",0,29,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39494,128,1,189,2025,"128-189-2025-01","128-189-2024-12",,0,0,,29,29,29,,,,,,,,,,,,0.00,0.00,,29.00,,"29",0,29,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39495,128,2,189,2025,"128-189-2025-02","128-189-2025-01",,0,0,,29,29,29,,,,,,,,,,,,0.00,0.00,,29.00,,"29",0,29,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39496,128,3,189,2025,"128-189-2025-03","128-189-2025-02",,0,0,,29,29,29,,,,,,,,,,,,0.00,0.00,,29.00,,"29",0,29,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39497,128,4,189,2025,"128-189-2025-04","128-189-2025-03",,0,0,,29,29,29,,,,,,,,,,,,0.00,0.00,,29.00,,"29",0,29,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39498,128,5,189,2025,"128-189-2025-05","128-189-2025-04",,0,0,,29,29,29,,,,,,,,,,,,0.00,0.00,,29.00,,"29",0,29,29.00,,,,,,,,,,,,,,,,,,0.00,29.00
39499,128,6,189,2025,"128-189-2025-06","128-189-2025-05",,0,0,,29,29,29,,,,1,1,,,,,,,0.00,0.00,,28.00,,"28",0,28,28.00,,,,,,,,,,,,,,,4,,,0.00,28.00
39500,128,7,189,2025,"128-189-2025-07","128-189-2025-06",,0,0,,28,28,28,,,,1,1,,,,,,,0.00,0.00,,27.00,,"27",2,25,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
39501,128,8,189,2025,"128-189-2025-08","128-189-2025-07",,0,0,,27,27,27,,,,,,,,,,,,0.00,0.00,,27.00,,"27",2,25,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
39502,128,9,189,2025,"128-189-2025-09","128-189-2025-08",,0,0,,27,27,27,,,,,,,,,,,,0.00,0.00,,27.00,,"27",2,25,27.00,,,,,,,,,,,,,,,,,,0.00,27.00
39503,128,10,189,2025,"128-189-2025-10","128-189-2025-09",,0,0,,27,27,27,,,,2,2,,,,,,,0.00,0.00,,25.00,,"25",5,20,25.00,,,,,,,,,,,,,,,4,,,0.00,25.00
39504,128,11,189,2025,"128-189-2025-11","128-189-2025-10",,0,0,,25,25,25,,,,,,,,,,,,0.00,0.00,,25.00,,"25",5,20,25.00,,,,,,,,,,,,,,,,,,0.00,25.00
39505,128,12,189,2025,"128-189-2025-12","128-189-2025-11",,0,0,,25,25,25,,,,,,,,,,,,0.00,0.00,,25.00,,"25",5,20,25.00,,,,,2,,,,,,,,,,,,,0.00,25.00
39506,128,1,189,2026,"128-189-2026-01","128-189-2025-12",,0,0,,25,25,25,,,,,,,,,,,,0.00,0.00,,25.00,,"25",8,17,25.00,,,,,,,,,,,,,,,4,,,0.00,25.00
39507,128,2,189,2026,"128-189-2026-02","128-189-2026-01",,0,0,,25,25,25,,,,1,,,,,,,,0.00,0.00,,24.00,,"24",0,24,24.00,,,,,,,,,,,,,,,,,,0.00,24.00
39508,128,3,189,2026,"128-189-2026-03","128-189-2026-02",,0,0,,24,24,24,,,,1,,,,,,,,0.00,0.00,,23.00,,"23",0,23,23.00,,,,,,,,,,,,,,,,,,0.00,23.00
39509,128,4,189,2026,"128-189-2026-04","128-189-2026-03",,0,0,,23,23,23,,,,1,,,,,,,,0.00,0.00,,22.00,,"22",0,22,22.00,,,,,,,,,,,,,,,,,,0.00,22.00
39510,128,5,189,2026,"128-189-2026-05","128-189-2026-04",,0,0,,22,22,22,,,,2,,,,,,,,0.00,0.00,,20.00,,"20",0,20,20.00,,,,,,,,,,,,,,,,,,0.00,20.00
39511,128,6,189,2026,"128-189-2026-06","128-189-2026-05",,0,0,,20,20,20,,,,2,,,,,,,,0.00,0.00,,18.00,,"18",0,18,18.00,,,,,,,,,,,,,,,,,,0.00,18.00
39512,128,7,189,2026,"128-189-2026-07","128-189-2026-06",,0,0,,18,18,18,,,,1,,,,,,,,0.00,0.00,,17.00,,"17",0,17,17.00,,,,,,,,,,,,,,,,,,0.00,17.00
39513,128,8,189,2026,"128-189-2026-08","128-189-2026-07",,0,0,,17,17,17,,,,1,,,,,,,,0.00,0.00,,16.00,,"16",0,16,16.00,,,,,,,,,,,,,,,,,,0.00,16.00
39514,128,9,189,2026,"128-189-2026-09","128-189-2026-08",,0,0,,16,16,16,,,,1,,,,,,,,0.00,0.00,,15.00,,"15",0,15,15.00,,,,,,,,,,,,,,,,,,0.00,15.00
39515,128,10,189,2026,"128-189-2026-10","128-189-2026-09",,0,0,,15,15,15,,,,,,,,,,,,0.00,0.00,,15.00,,"15",0,15,15.00,,,,,,,,,,,,,,,,,,0.00,15.00
39516,128,11,189,2026,"128-189-2026-11","128-189-2026-10",,0,0,,15,15,15,,,,1,,,,,,,,0.00,0.00,,14.00,,"14",0,14,14.00,,,,,,,,,,,,,,,,,,0.00,14.00
39517,128,12,189,2026,"128-189-2026-12","128-189-2026-11",,0,0,,14,14,14,,,,,,,,,,,,0.00,0.00,,14.00,,"14",0,14,14.00,,,,,,,,,,,,,,,,,,0.00,14.00
39518,128,1,189,2027,"128-189-2027-01","128-189-2026-12",,0,0,,14,14,14,,,,,,,,,,,,0.00,0.00,,14.00,,"14",0,14,14.00,,,,,,,,,,,,,,,,,,0.00,14.00
39519,128,2,189,2027,"128-189-2027-02","128-189-2027-01",,0,0,,14,14,14,,,,1,,,,,,,,0.00,0.00,,13.00,,"13",0,13,13.00,,,,,,,,,,,,,,,,,,0.00,13.00
39520,128,3,189,2027,"128-189-2027-03","128-189-2027-02",,0,0,,13,13,13,,,,1,,,,,,,,0.00,0.00,,12.00,,"12",0,12,12.00,,,,,,,,,,,,,,,,,,0.00,12.00
39521,128,4,189,2027,"128-189-2027-04","128-189-2027-03",,0,0,,12,12,12,,,,1,,,,,,,,0.00,0.00,,11.00,,"11",0,11,11.00,,,,,,,,,,,,,,,,,,0.00,11.00
39522,128,5,189,2027,"128-189-2027-05","128-189-2027-04",,0,0,,11,11,11,,,,2,,,,,,,,0.00,0.00,,9.00,,"9",0,9,9.00,,,,,,,,,,,,,,,,,,0.00,9.00
39523,128,6,189,2027,"128-189-2027-06","128-189-2027-05",,0,0,,9,9,9,,,,1,,,,,,,,0.00,0.00,,8.00,,"8",0,8,8.00,,,,,,,,,,,,,,,,,,0.00,8.00
39524,128,7,189,2027,"128-189-2027-07","128-189-2027-06",,0,0,,8,8,8,,,,1,,,,,,,,0.00,0.00,,7.00,,"7",0,7,7.00,,,,,,,,,,,,,,,,,,0.00,7.00
39525,128,8,189,2027,"128-189-2027-08","128-189-2027-07",,0,0,,7,7,7,,,,1,,,,,,,,0.00,0.00,,6.00,,"6",0,6,6.00,,,,,,,,,,,,,,,,,,0.00,6.00
39526,128,9,189,2027,"128-189-2027-09","128-189-2027-08",,0,0,,6,6,6,,,,1,,,,,,,,0.00,0.00,,5.00,,"5",0,5,5.00,,,,,,,,,,,,,,,,,,0.00,5.00
39527,128,10,189,2027,"128-189-2027-10","128-189-2027-09",,0,0,,5,5,5,,,,,,,,,,,,0.00,0.00,,5.00,,"5",0,5,5.00,,,,,,,,,,,,,,,,,,0.00,5.00
39528,128,11,189,2027,"128-189-2027-11","128-189-2027-10",,0,0,,5,5,5,,,,1,,,,,,,,0.00,0.00,,4.00,,"4",0,4,4.00,,,,,,,,,,,,,,,,,,0.00,4.00
39529,128,12,189,2027,"128-189-2027-12","128-189-2027-11",,0,0,,4,4,4,,,,,,,,,,,,0.00,0.00,,4.00,,"4",0,4,4.00,,,,,,,,,,,,,,,,,,0.00,4.00
