"xPYMid","SchoolDistrict","SchoolDistrictShort","SchoolDistrictQuality","County","Developer","Development","InternalExternal","InternalExternalShort","LotType","LotTypeShort","Builder","BuilderShort","xPJGid","Year","MonthNoMonthShort","MonthNo","Month","MonthShort","DirtStart","LotStart","LotStartSpec","LotStartLot","InventoryStart","SalesPlan","LotsDeveloped","LotsDevelopedToDate","LotsDevelopedFuture","LotsCurrent","SalesPlanLocked","SalesAct","SalesPlanVar","DirtEnd","LotsEnd","LotsEndSpec","LotsEndLot","InventoryEnd","ProjectionGroupStatus"
18654,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2021,"8-Aug",8,"August","Aug",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
704,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2021,"8-Aug",8,"August","Aug",11,12,2.00,10.00,23,2.00,0.00,0,0,10.00,0.00,2.00,2.00,11.00,10.00,1.00,9.00,21.00,"Sold Out"
18655,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2021,"9-Sep",9,"September","Sep",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
705,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2021,"9-Sep",9,"September","Sep",11,10,1.00,9.00,21,0.00,0.00,0,0,10.00,1.00,0.00,-1.00,11.00,10.00,1.00,9.00,21.00,"Sold Out"
18656,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2021,"10-Oct",10,"October","Oct",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
706,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2021,"10-Oct",10,"October","Oct",11,10,1.00,9.00,21,1.00,0.00,0,0,9.00,1.00,1.00,0.00,11.00,9.00,1.00,8.00,20.00,"Sold Out"
18657,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2021,"11-Nov",11,"November","Nov",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
707,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2021,"11-Nov",11,"November","Nov",11,9,1.00,8.00,20,1.00,0.00,0,0,8.00,1.00,1.00,0.00,11.00,8.00,1.00,7.00,19.00,"Sold Out"
18648,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2021,"12-Dec",12,"December","Dec",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
708,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2021,"12-Dec",12,"December","Dec",11,8,1.00,7.00,19,1.00,0.00,0,0,7.00,1.00,1.00,0.00,11.00,7.00,1.00,6.00,18.00,"Sold Out"
18661,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2022,"1-Jan",1,"January","Jan",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
3029,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2022,"1-Jan",1,"January","Jan",11,7,1.00,6.00,18,1.00,0.00,0,0,6.00,0.00,1.00,1.00,11.00,6.00,1.00,5.00,17.00,"Sold Out"
18662,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2022,"2-Feb",2,"February","Feb",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
3028,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2022,"2-Feb",2,"February","Feb",11,6,1.00,5.00,17,1.00,0.00,0,0,5.00,0.00,1.00,1.00,11.00,5.00,0.00,5.00,16.00,"Sold Out"
18670,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2022,"3-Mar",3,"March","Mar",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
3027,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2022,"3-Mar",3,"March","Mar",11,5,0.00,5.00,16,3.00,0.00,0,0,2.00,0.00,3.00,3.00,11.00,2.00,0.00,2.00,13.00,"Sold Out"
18663,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2022,"4-Apr",4,"April","Apr",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
3026,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2022,"4-Apr",4,"April","Apr",11,2,0.00,2.00,13,0.00,0.00,0,0,2.00,0.00,0.00,0.00,11.00,2.00,0.00,2.00,13.00,"Sold Out"
18659,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2022,"5-May",5,"May","May",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
3025,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2022,"5-May",5,"May","May",11,2,0.00,2.00,13,0.00,0.00,0,0,2.00,0.00,0.00,0.00,11.00,2.00,1.00,1.00,13.00,"Sold Out"
18664,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2022,"6-Jun",6,"June","Jun",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
3024,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2022,"6-Jun",6,"June","Jun",11,2,1.00,1.00,13,0.00,0.00,0,0,2.00,0.00,0.00,0.00,11.00,2.00,1.00,1.00,13.00,"Sold Out"
18665,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2022,"7-Jul",7,"July","Jul",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
3019,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2022,"7-Jul",7,"July","Jul",11,2,1.00,1.00,13,0.00,0.00,0,0,2.00,0.00,0.00,0.00,11.00,2.00,1.00,1.00,13.00,"Sold Out"
18666,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2022,"8-Aug",8,"August","Aug",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
3023,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2022,"8-Aug",8,"August","Aug",11,2,1.00,1.00,13,0.00,0.00,0,0,2.00,0.00,0.00,0.00,11.00,2.00,1.00,1.00,13.00,"Sold Out"
18667,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2022,"9-Sep",9,"September","Sep",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
3030,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2022,"9-Sep",9,"September","Sep",11,2,1.00,1.00,13,0.00,0.00,0,0,2.00,0.00,0.00,0.00,11.00,2.00,1.00,1.00,13.00,"Sold Out"
18668,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2022,"10-Oct",10,"October","Oct",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
3022,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2022,"10-Oct",10,"October","Oct",11,2,1.00,1.00,13,0.00,0.00,0,0,2.00,0.00,0.00,0.00,11.00,2.00,1.00,1.00,13.00,"Sold Out"
18669,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2022,"11-Nov",11,"November","Nov",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
3021,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2022,"11-Nov",11,"November","Nov",11,2,1.00,1.00,13,0.00,0.00,0,0,2.00,0.00,0.00,0.00,11.00,2.00,1.00,1.00,13.00,"Sold Out"
18660,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2022,"12-Dec",12,"December","Dec",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
3020,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2022,"12-Dec",12,"December","Dec",11,2,1.00,1.00,13,0.00,0.00,0,0,2.00,0.00,0.00,0.00,11.00,2.00,2.00,0.00,13.00,"Sold Out"
18673,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2023,"1-Jan",1,"January","Jan",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
3041,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2023,"1-Jan",1,"January","Jan",11,2,2.00,0.00,13,0.00,0.00,0,0,2.00,0.00,0.00,0.00,11.00,2.00,2.00,0.00,13.00,"Sold Out"
18674,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2023,"2-Feb",2,"February","Feb",4,0,0.00,0.00,4,0.00,0.00,0,0,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,4.00,"Sold Out"
3040,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2023,"2-Feb",2,"February","Feb",11,2,2.00,0.00,13,0.00,0.00,0,0,2.00,0.00,0.00,0.00,11.00,2.00,2.00,0.00,13.00,"Sold Out"
18682,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2023,"3-Mar",3,"March","Mar",4,0,0.00,0.00,4,0.00,4.00,4,0,4.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,"Sold Out"
3039,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2023,"3-Mar",3,"March","Mar",11,2,2.00,0.00,13,2.00,11.00,11,0,11.00,1.00,2.00,1.00,0.00,11.00,0.00,11.00,11.00,"Sold Out"
18675,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2023,"4-Apr",4,"April","Apr",0,4,0.00,4.00,4,0.00,0.00,0,0,4.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,"Sold Out"
3038,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2023,"4-Apr",4,"April","Apr",0,11,0.00,11.00,11,0.00,0.00,0,0,11.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,11.00,"Sold Out"
18671,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2023,"5-May",5,"May","May",0,4,0.00,4.00,4,0.00,0.00,0,0,4.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,"Sold Out"
3037,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2023,"5-May",5,"May","May",0,11,0.00,11.00,11,0.00,0.00,0,0,11.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,11.00,"Sold Out"
18676,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2023,"6-Jun",6,"June","Jun",0,4,0.00,4.00,4,0.00,0.00,0,0,4.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,"Sold Out"
3036,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2023,"6-Jun",6,"June","Jun",0,11,0.00,11.00,11,1.00,0.00,0,0,10.00,2.00,1.00,-1.00,0.00,10.00,0.00,10.00,10.00,"Sold Out"
18677,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2023,"7-Jul",7,"July","Jul",0,4,0.00,4.00,4,0.00,0.00,0,0,4.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,"Sold Out"
3031,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2023,"7-Jul",7,"July","Jul",0,10,0.00,10.00,10,0.00,0.00,0,0,10.00,1.00,0.00,-1.00,0.00,10.00,0.00,10.00,10.00,"Sold Out"
18678,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2023,"8-Aug",8,"August","Aug",0,4,0.00,4.00,4,0.00,0.00,0,0,4.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,"Sold Out"
3035,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2023,"8-Aug",8,"August","Aug",0,10,0.00,10.00,10,0.00,0.00,0,0,10.00,1.00,0.00,-1.00,0.00,10.00,0.00,10.00,10.00,"Sold Out"
18679,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2023,"9-Sep",9,"September","Sep",0,4,0.00,4.00,4,0.00,0.00,0,0,4.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,"Sold Out"
3042,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2023,"9-Sep",9,"September","Sep",0,10,0.00,10.00,10,0.00,0.00,0,0,10.00,0.00,0.00,0.00,0.00,10.00,1.00,9.00,10.00,"Sold Out"
18680,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2023,"10-Oct",10,"October","Oct",0,4,0.00,4.00,4,0.00,0.00,0,0,4.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,"Sold Out"
3034,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2023,"10-Oct",10,"October","Oct",0,10,1.00,9.00,10,0.00,0.00,0,0,10.00,0.00,0.00,0.00,0.00,10.00,1.00,9.00,10.00,"Sold Out"
18681,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2023,"11-Nov",11,"November","Nov",0,4,0.00,4.00,4,0.00,0.00,0,0,4.00,0.00,0.00,0.00,0.00,4.00,0.00,4.00,4.00,"Sold Out"
3033,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2023,"11-Nov",11,"November","Nov",0,10,1.00,9.00,10,1.00,0.00,0,0,9.00,0.00,1.00,1.00,0.00,9.00,1.00,8.00,9.00,"Sold Out"
18672,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2023,"12-Dec",12,"December","Dec",0,4,0.00,4.00,4,0.00,0.00,0,0,4.00,0.00,0.00,0.00,0.00,4.00,1.00,3.00,4.00,"Sold Out"
3032,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2023,"12-Dec",12,"December","Dec",0,9,1.00,8.00,9,0.00,0.00,0,0,9.00,1.00,0.00,-1.00,0.00,9.00,2.00,7.00,9.00,"Sold Out"
18685,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2024,"1-Jan",1,"January","Jan",0,4,1.00,3.00,4,0.00,0.00,0,0,4.00,1.00,0.00,-1.00,0.00,4.00,1.00,3.00,4.00,"Sold Out"
3053,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2024,"1-Jan",1,"January","Jan",0,9,2.00,7.00,9,1.00,0.00,0,0,8.00,0.00,1.00,1.00,0.00,8.00,2.00,6.00,8.00,"Sold Out"
18686,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2024,"2-Feb",2,"February","Feb",0,4,1.00,3.00,4,0.00,0.00,0,0,4.00,0.00,0.00,0.00,0.00,4.00,2.00,2.00,4.00,"Sold Out"
3052,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2024,"2-Feb",2,"February","Feb",0,8,2.00,6.00,8,2.00,0.00,0,0,6.00,0.00,2.00,2.00,0.00,6.00,3.00,3.00,6.00,"Sold Out"
18694,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2024,"3-Mar",3,"March","Mar",0,4,2.00,2.00,4,1.00,0.00,0,0,3.00,0.00,1.00,1.00,0.00,3.00,1.00,2.00,3.00,"Sold Out"
3051,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2024,"3-Mar",3,"March","Mar",0,6,3.00,3.00,6,0.00,0.00,0,0,6.00,1.00,0.00,-1.00,0.00,6.00,3.00,3.00,6.00,"Sold Out"
18687,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2024,"4-Apr",4,"April","Apr",0,3,1.00,2.00,3,0.00,0.00,0,0,3.00,1.00,0.00,-1.00,0.00,3.00,1.00,2.00,3.00,"Sold Out"
3050,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2024,"4-Apr",4,"April","Apr",0,6,3.00,3.00,6,0.00,0.00,0,0,6.00,1.00,0.00,-1.00,0.00,6.00,3.00,3.00,6.00,"Sold Out"
18683,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2024,"5-May",5,"May","May",0,3,1.00,2.00,3,1.00,0.00,0,0,2.00,0.00,1.00,1.00,0.00,2.00,1.00,1.00,2.00,"Sold Out"
3049,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2024,"5-May",5,"May","May",0,6,3.00,3.00,6,1.00,0.00,0,0,5.00,0.00,1.00,1.00,0.00,5.00,3.00,2.00,5.00,"Sold Out"
18688,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2024,"6-Jun",6,"June","Jun",0,2,1.00,1.00,2,0.00,0.00,0,0,2.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,2.00,"Sold Out"
3048,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2024,"6-Jun",6,"June","Jun",0,5,3.00,2.00,5,0.00,0.00,0,0,5.00,1.00,0.00,-1.00,0.00,5.00,3.00,2.00,5.00,"Sold Out"
18689,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2024,"7-Jul",7,"July","Jul",0,2,2.00,0.00,2,0.00,0.00,0,0,2.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,2.00,"Sold Out"
3043,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2024,"7-Jul",7,"July","Jul",0,5,3.00,2.00,5,2.00,0.00,0,0,3.00,0.00,2.00,2.00,0.00,3.00,3.00,0.00,3.00,"Sold Out"
18690,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2024,"8-Aug",8,"August","Aug",0,2,2.00,0.00,2,1.00,0.00,0,0,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,"Sold Out"
3047,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2024,"8-Aug",8,"August","Aug",0,3,3.00,0.00,3,1.00,0.00,0,0,2.00,1.00,1.00,0.00,0.00,2.00,2.00,0.00,2.00,"Sold Out"
18691,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2024,"9-Sep",9,"September","Sep",0,1,1.00,0.00,1,1.00,0.00,0,0,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"Sold Out"
3054,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2024,"9-Sep",9,"September","Sep",0,2,2.00,0.00,2,0.00,0.00,0,0,2.00,1.00,0.00,-1.00,0.00,2.00,2.00,0.00,2.00,"Sold Out"
18692,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2024,"10-Oct",10,"October","Oct",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Sold Out"
3046,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2024,"10-Oct",10,"October","Oct",0,2,2.00,0.00,2,1.00,0.00,0,0,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,"Sold Out"
18693,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2024,"11-Nov",11,"November","Nov",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Sold Out"
3045,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2024,"11-Nov",11,"November","Nov",0,1,1.00,0.00,1,0.00,0.00,0,0,1.00,1.00,0.00,-1.00,0.00,1.00,1.00,0.00,1.00,"Sold Out"
18684,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","JTB Homes","JTB",38,2024,"12-Dec",12,"December","Dec",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,1.00,0.00,-1.00,0.00,0.00,0.00,0.00,0.00,"Sold Out"
3044,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2024,"12-Dec",12,"December","Dec",0,1,1.00,0.00,1,0.00,0.00,0,0,1.00,1.00,0.00,-1.00,0.00,1.00,1.00,0.00,1.00,"Sold Out"
29497,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2025,"1-Jan",1,"January","Jan",0,1,1.00,0.00,1,1.00,0.00,0,0,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,"Sold Out"
29502,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2025,"2-Feb",2,"February","Feb",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Sold Out"
29504,"Hudsonville","HUDS","A","Ottawa","DAJ Development, LLC","Spring Grove Farms","External","EXT","Single Family","SF","Interra Homes","INT",38,2025,"3-Mar",3,"March","Mar",0,0,0.00,0.00,0,0.00,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Sold Out"
