"COMPANYCODE","DEVELOPMENTCODE","LOTNUMBER","TAXBLOCK","TAXLOT","ADDRESS1","ADDRESS2","ADDRESS3","LOTCONTRACTDATE","LOTCONVERDATE","RELEASESALESDATE","LOTCOMMENTS","SELLERNAME","SELLERADDRESS1","SELLERADDRESS2","SELLERCITY","SELLERSTATE","SELLERZIP","SELLERCOUNTRY","SELLERPHONE","SELLEREMAIL","OPTIONEXPDATE","ORIENTATION","LOTPREMIUM","MISC1_FIELD","MISC2_FIELD"
"001","HP","00000083","","83","6907 High Meadow Dr","Hudsonville, Mi","49426",,2/27/2018 0:00:00,2/26/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HP","00000104","","104","6893 City View Dr","Hudsonville, Mi","49426",,8/2/2019 0:00:00,7/16/2019 0:00:00,"70-14-20-289-009","","","","","","","US","","",," ","0","",""
"001","HR","00000001","","","6340 Harmon Green Ave.","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000003","","","6312 Harmon Green Ave.","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000009","","","6277 Harmon Green Ave.","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000011","","","4312 Whitney Ridge Dr.","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000012","","","4324 Whitney Ridge Dr.","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000013","","","4336 Whitney Ridge Dr.","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000017","","","6188 Kuiper Dr.","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000018","","","6176 Kuiper Dr.","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000019","","","6164 Kuiper Dr.","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000020","","","6152 Kuiper Dr.","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000021","","","6140 Kuiper Dr.","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000022","","","6128 Kuiper Dr.","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000023","","","6127 Kuiper Dr","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000024","","","6139 Kuiper Dr.","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000026","","","6169 Kuiper Dr.","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000027","","","6181 Kuiper Dr.","Byron Center","Kent",,3/2/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000028","","","6193 Kuiper Dr.","Byron Center","Kent",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HR","00000029","","29","6211 Kuiper Dr","Byron Center","Kent",,10/6/2016 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000039","","39","6166 Kuiper Dr","Grandville, Mi","49418",,8/7/2018 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000040","","40","6102 Kuiper Dr","Grandville, Mi","49418",,10/8/2020 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000041","","41","6084 Kuiper Dr","Grandville, MI","49418",,4/10/2019 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000042","","42","6070 Kuiper Dr","Grandville, Mi","49418",,3/27/2019 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000043","","43","6062 Kuiper Dr","Grandville, MI","49418",,4/3/2020 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000044","","44","4255 Boynton Hollow Dr","Grandville, Mi","49418",,6/5/2018 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000045","","45","4259 Boynton Hollow Dr","Grandville, Mi","49418",,6/14/2018 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000046","","46","4267 Boynton Hollow Dr","Grandville, MI","49418",,3/14/2024 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",,"","0","",""
"001","HR","00000047","","47","4275 Boynton Hollow Dr","Grandville, Mi","49418",,4/24/2020 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000048","","48","4281 Boynton Hollow Dr","Grandville, Mi","49418",,11/14/2019 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000049","","49","4285 Boynton Hollow Dr","Grandville, Mi","49418",,10/8/2020 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000050","","50","4280 Boynton Hollow Dr","Grandville, Mi","49418",,12/16/2019 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000051","","51","4278 Boynton Hollow Dr","Grandville, Mi","49418",,7/22/2020 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000052","","52","4270 Boynton Hollow Dr","Grandville, Mi","49418",,7/11/2018 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000053","","53","4262 Boynton Hollow Dr","Grandville, Mi","49418",,5/23/2019 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000054","","54","4254 Boynton Hollow","Grandville, MI","49418",,2/8/2019 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000055","","55","6067 Kuiper Dr","Grandville, Mi","49418",,8/7/2018 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000056","","56","6079 Kuiper Dr","Grandville, Mi","49418",,3/10/2020 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000057","","57","6091 Kuiper Dr","Grandville, Mi","49418",,5/20/2019 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000058","","58","6103 Kuiper Dr","Grandville, Mi","49418",,10/31/2019 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HR","00000059","","59","6115 Kuiper Dr","Grandville, Mi","49418",,5/20/2019 0:00:00,5/21/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000002","","2","10900 Marsh Ave.","Allendale","Ottawa",,3/1/2018 0:00:00,10/20/2016 0:00:00,"DL","","","","","","","US","","",,"R","60900","",""
"001","HW","00000003","","3","10888 Marsh Ave.","Allendale","Ottawa",,3/23/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HW","00000004","","4","10878 Marsh Ave.","Allendale","Ottawa",,,3/21/2017 0:00:00,"DL","","","","","","","US","","",,"R","0","",""
"001","HW","00000005","","5","10856 Marsh Ave.","Allendale","Ottawa",,7/31/2017 0:00:00,3/21/2017 0:00:00,"DL","","","","","","","US","","",,"R","0","",""
"001","HW","00000006","","6","","","",,,,"","","","","","","","US","","",," ","0","",""
"001","HW","00000007","","7","11140 Marsh Ave.","Allendale","Ottawa",,2/6/2018 0:00:00,3/21/2017 0:00:00,"DL","","","","","","","US","","",,"R","0","",""
"001","HW","00000009","","9","10800 Marsh Ave","Allendale","Ottawa",,,3/21/2017 0:00:00,"DL","","","","","","","US","","",," ","0","",""
"001","HW","00000010","","","10921 Marsh Ave.","Allendale","Ottawa",,11/2/2016 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HW","00000011","","11","10907 Marsh Ave.","Allendale","Ottawa",,10/4/2017 0:00:00,3/21/2017 0:00:00,"WO","","","","","","","US","","",,"R","0","",""
"001","HW","00000012","","12","10895 Marsh Ave.","Allendale","Ottawa",,6/6/2017 0:00:00,3/21/2017 0:00:00,"WO","","","","","","","US","","",,"R","0","",""
"001","HW","00000013","","13","10881 Marsh Ave.","Allendale","Ottawa",,8/7/2018 0:00:00,3/21/2017 0:00:00,"WO","","","","","","","US","","",,"R","0","",""
"001","HW","00000014","","14","10867 Marsh Ave.","Allendale","Ottawa",,7/17/2017 0:00:00,3/21/2017 0:00:00,"WO","","","","","","","US","","",,"R","0","",""
"001","HW","00000015","","15","10853 Marsh Ave.","Allendale","Ottawa",,8/2/2019 0:00:00,3/21/2017 0:00:00,"WO","","","","","","","US","","",,"R","0","",""
"001","HW","00000016","","16","10841 Marsh Ave.","Allendale","Ottawa",,6/25/2018 0:00:00,3/21/2017 0:00:00,"WO","","","","","","","US","","",,"R","0","",""
"001","HW","00000017","","17","10825 Marsh Ave.","Allendale","Ottawa",,10/4/2017 0:00:00,3/21/2017 0:00:00,"WO","","","","","","","US","","",,"R","0","",""
"001","HW","00000018","","","10813 Marsh Ave.","Allendale","Ottawa",,3/6/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HW","00000021","","","7695 Hawkin St.","Allendale","Ottawa",,3/8/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000023","","23","7713 Hawkin dr","Allendale, MI","",,,7/26/2017 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000031","","31","7738 Hawkin","Allendale","Ottawa",,5/6/2019 0:00:00,3/21/2017 0:00:00,"WO","","","","","","","US","","",,"R","0","",""
"001","HW","00000032","","32","7722 Hawkin","Allendale","Ottawa",,5/17/2017 0:00:00,3/21/2017 0:00:00,"WO","","","","","","","US","","",,"R","0","",""
"001","HW","00000033","","33","7712 Hawkin","Allendale","Ottawa",,4/26/2018 0:00:00,3/21/2017 0:00:00,"WO","","","","","","","US","","",,"R","0","",""
"001","HW","00000034","","","7692 Hawkin","Allendale","Ottawa",,3/2/2017 0:00:00,3/21/2017 0:00:00,"","","","","","","","US","","",,"R","0","",""
"001","HW","00000035","","35","10702 Poppy Ln","Allendale, MI","49401",,4/26/2021 0:00:00,4/15/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000037","","37","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000038","","38","10690 Poppy Ln","Allendale, MI","49401",,6/19/2019 0:00:00,6/5/2019 0:00:00,"70-09-28-329-003","","","","","","","US","","",," ","0","",""
"001","HW","00000039","","39","10688 Poppy LN","Allendale, MI","49401",,7/3/2018 0:00:00,7/2/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000040","","40","10684 Poppy Ln","Allendale, MI","49401",,1/31/2018 0:00:00,1/30/2018 0:00:00,"70-09-28-329-005","","","","","","","US","","",," ","0","",""
"001","HW","00000041","","41","10677 Poppy Lane","Allendale, MI","49401",,5/24/2018 0:00:00,5/22/2018 0:00:00,"70-09-28-328-010","","","","","","","US","","",," ","0","",""
"001","HW","00000042","","42","7742 Hawkin","Allendale, Mi","",,2/17/2023 0:00:00,4/26/2017 0:00:00,"","","","","","","","US","","",,"","28600","",""
"001","HW","00000043","","43","7748 Hawkin","Allendale, Mi","",,5/15/2017 0:00:00,5/2/2017 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000044","","44","10691 Popply Lane","Allendale, MI","49401",,8/31/2017 0:00:00,8/31/2017 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000045","","45","7760 Hawkin","Allendale, Mi","",,5/15/2017 0:00:00,5/3/2017 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000046","","46","10754 Winnie Ln","Allendale, Mi","49401",,10/16/2019 0:00:00,10/16/2019 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000047","","47","10742 Winnie Ln","Allendale, Mi","49401",,6/28/2018 0:00:00,6/22/2018 0:00:00,"70-09-28-328-012","","","","","","","US","","",," ","0","",""
"001","HW","00000048","","48","10724 Winnie Lane","Allendale Mi","49401",,4/26/2018 0:00:00,4/25/2018 0:00:00,"70-09-28-328-013","","","","","","","US","","",," ","0","",""
"001","HW","00000049","","49","10706 Winnie Ln","Allendale, MI","49401",,8/2/2021 0:00:00,7/12/2021 0:00:00,"","","","","","","","US","","",,"","21200","",""
"001","HW","00000050","","50","10684 Winnie Ln","Allendale, Mi","49401",,8/13/2020 0:00:00,7/28/2020 0:00:00,"70-09-28-328-015","","","","","","","US","","",," ","0","",""
"001","HW","00000051","","51","10675 Winnie Ln","Allendale","Ottawa",,5/1/2017 0:00:00,3/21/2017 0:00:00,"WO","","","","","","","US","","",," ","0","",""
"001","HW","00000060","","60","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000061","","61","7580 Shorewood St","Allendale, Mi","49401",,,9/28/2018 0:00:00,"10743 Thistle Street","","","","","","","US","","",," ","0","",""
"001","HW","00000062","","62","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000063","","63","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000064","","64","7557 Shorewood St","Allendale, MI","49401",,,9/28/2018 0:00:00,"Ashton C Floor Plan- Interra Homes (our sister company)","","","","","","","US","","",," ","15800","",""
"001","HW","00000065","","65","7543 Shorewood St","Allendale, Mi","49401",,,9/28/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000066","","66","7527 Shorewood St","Allendale, Mi","49401",,,9/28/2018 0:00:00,"","","","","","","","US","","",,"","15800","",""
"001","HW","00000067","","67","7513 Shorewood St","Allendale, Mi","49401",,,9/28/2018 0:00:00,"","","","","","","","US","","",,"","15800","",""
"001","HW","00000068","","68","7495 Shorewood St","Allendale, Mi","49401",,5/13/2022 0:00:00,9/28/2018 0:00:00,"","","","","","","","US","","",,"","15800","",""
"001","HW","00000069","","69","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000070","","70","7427 Shorewood St","Allendale, Mi","49401",,1/25/2021 0:00:00,9/28/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000071","","71","10764 School View Ave","Allendale, Mi","49401",,9/28/2022 0:00:00,9/28/2018 0:00:00,"","","","","","","","US","","",,"","15800","",""
"001","HW","00000072","","72","10745 School View Ave","Allendale, Mi","49401",,,9/28/2018 0:00:00,"","","","","","","","US","","",,"","11300","",""
"001","HW","00000073","","73","10744 School View Ave","Allendale, Mi","49401",,,9/28/2018 0:00:00,"Carson A Floor Plan- Interra Homes (our sister company)","","","","","","","US","","",," ","13700","",""
"001","HW","00000074","","74","10728 School View Ave","Allendale, Mi","49401",,,9/28/2018 0:00:00,"Avery D Floor Plan-Interra Homes (our sister company)","","","","","","","US","","",," ","13700","",""
"001","HW","00000075","","75","10708 School View Ave","Allendale, Mi","49401",,,9/28/2018 0:00:00,"Cascade D Floor Plan- Interra Homes (our sister brand)","","","","","","","US","","",," ","18800","",""
"001","HW","00000076","","76","7428 Thistle St","Allendale, Mi","49401",,10/1/2018 0:00:00,9/28/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000077","","77","7458 Thistle St","Allendale, Mi","49401",,6/22/2020 0:00:00,9/28/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000078","","78","7460 Thistle St","Allendale, Mi","49401",,3/8/2022 0:00:00,9/28/2018 0:00:00,"","","","","","","","US","","",,"","13400","",""
"001","HW","00000079","","79","7476 Thistle St","Allendale, Mi","49401",,2/4/2021 0:00:00,9/28/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000080","","80","7488 Thistle St","Allendale Mi","49401",,11/22/2020 0:00:00,9/28/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000081","","81","7496 Thistle St","Allendale, Mi","49401",,12/13/2021 0:00:00,9/28/2018 0:00:00,"","","","","","","","US","","",,"","13400","",""
"001","HW","00000082","","82","7502 Thistle St","Allendale, Mi","49401",,8/13/2020 0:00:00,9/28/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000083","","83","7520 Thistle St","Allendale, Mi","49401",,,9/28/2018 0:00:00,"","","","","","","","US","","",,"","15800","",""
"001","HW","00000084","","84","7542 Thistle St","Allendale, MI","49401",,6/22/2020 0:00:00,9/28/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000085","","85","7556 Thistle St","Allendale, Mi","49401",,4/28/2023 0:00:00,9/28/2018 0:00:00,"","","","","","","","US","","",," ","14700","",""
"001","HW","00000086","","86","7566 Thistle St","Allendale, Mi","49401",,2/15/2023 0:00:00,9/28/2018 0:00:00,"","","","","","","","US","","",,"","14700","",""
"001","HW","00000087","","87","7576 Thistle St","Allendale,  Mi","49401",,12/26/2018 0:00:00,9/28/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000088","","88","7588 Thistle St","Allendale, Mi","49401",,1/14/2022 0:00:00,9/28/2018 0:00:00,"","","","","","","","US","","",,"","13400","",""
"001","HW","00000089","","89","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000090","","90","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000091","","91","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000092","","92","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000093","","93","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000094","","94","7488 Shorewood St","Allendale, Mi","49401",,,9/28/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000095","","95","7478 Shorewood St","Allendale, Mi","49401",,,9/28/2018 0:00:00,"","","","","","","","US","","",,"","2000","",""
"001","HW","00000096","","96","7466 Shorewood St","Allendale, Mi","49401",,,9/28/2018 0:00:00,"Wilshire C Floor Plan-Interra Homes (our sister brand)","","","","","","","US","","",," ","4400","",""
"001","HW","00000097","","97","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000098","","98","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000099","","99","7465 Thistle St","Allendale, Mi","49401",,,9/28/2018 0:00:00,"Avery D Floor Plan- Interra Homes (our sister plan)","","","","","","","US","","",," ","4400","",""
"001","HW","00000100","","100","","","",,,9/10/2021 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000101","","101","7489 Thistle St","Allendale, Mi","49401",,,9/28/2018 0:00:00,"","","","","","","","US","","",," ","0","",""
"001","HW","00000102","","102","7495 Thistle St","Allendale,Mi","49401",,,9/28/2018 0:00:00,"Avery D Floor Plan- Interra Homes (our sister company)","","","","","","","US","","",," ","2000","",""
